"V1","V2","user"
-1.94621803602663,-1.47688874662709,"1141220011140239360"
-2.40624544439872,-0.540485793872858,"1143072372980772864"
-1.80915310951139,-0.896053012272669,"1143087874323038208"
-1.86485684381692,-0.438027178071887,"1144605770467696642"
-1.57278527763696,-0.805931999832513,"114463040"
-1.41605798799721,-1.5463678220872,"114551597"
-1.60374680851571,-0.650315921318649,"114680232"
-2.41936202837534,-0.220443963062288,"1146983815"
-2.33179972116446,-0.49798610762926,"1149295118480007168"
-1.63341533233792,-0.745332298317951,"1152797330669592576"
-1.74454116235318,-0.37206480024887,"1157602280260063232"
-1.40405443739847,-0.560615803438745,"1158500631021117446"
-1.91394804095674,-0.526015142027565,"1158800582888443904"
-1.58865079646056,-0.703100107505724,"1165053631"
-1.99450657453901,-0.650775141846955,"1168003974"
-0.179631742597973,-0.972184025854039,"1169013724600045569"
-2.28935021784719,-0.274787332404361,"1169696969503039489"
-1.79240520588044,-0.142431654462963,"1170131172"
-1.93363572745766,-0.311618924551886,"1171620144"
-1.4096612324632,1.15613114428186,"1171678435845869569"
-2.26111628324724,1.45041658063827,"117205672"
-0.728430608980748,-1.43555966125469,"1177386038571880449"
-2.10556508105886,-0.288373009877939,"1191627853399576576"
0.854807903921459,0.175285327202277,"119282289"
-1.42565110446021,-0.53730319891313,"119306257"
-1.87828596653484,-0.0790033944089602,"1194617485"
-1.72879467673985,-0.0900017466019832,"11999902"
0.210912518303887,-0.421888879640358,"1210578109"
-2.42647289310571,0.00414387550352036,"1214378029"
0.761014717827434,-0.537190737253225,"12160482"
-2.31197640295174,-0.131125528942847,"12261572"
-1.61938529655559,1.302301582862,"122854842"
-1.87748081504848,-0.294372427745796,"123055036"
-2.3107169238908,0.497560519379917,"12306"
-2.17048123939219,-0.0299672488630932,"1243481348"
0.851874981322568,-0.122085887422368,"1245381091"
-2.16676677056798,-0.275942770656337,"124706520"
-2.35931384274369,-0.227686044791606,"12483732"
-2.13722308586041,-0.0427726554055462,"1254834595"
-0.366443726715777,-1.35354838317441,"126159744"
-0.164823225980418,-0.490804187360738,"1261712899"
-2.43141072357329,-0.159863645876221,"1263401370"
-2.40295912406637,0.520691448440716,"1265286588"
-2.27541547925962,0.202666695223898,"1266583591"
-2.21661439955751,0.548853014264256,"126689562"
-2.06959607919641,0.111808294253569,"127800555"
-2.23257036765764,0.245201024440434,"1283715992"
0.353930735609662,-0.458463327662864,"1285191396"
-2.74237135417359,0.963034808304605,"1289961704"
-2.49843109072524,0.680082953622554,"129130805"
0.416888022109048,-0.709874058205529,"131146812"
-0.890434805803265,-1.60816352106655,"1321717740"
-2.54077283776224,0.292084617505221,"133482313"
-1.77363481781095,0.499103333239441,"13372872"
-2.52029995137144,0.820438553488953,"133733066"
-1.01448243431473,-1.55533551375774,"13412622"
-2.14494228036169,0.32010974034906,"13420792"
-2.5193549010926,1.03329893295577,"134548180"
-2.2267250951692,0.828090791269754,"13488382"
-0.864292035498587,-1.42964643086034,"135065698"
-2.35003515009481,1.02977763456932,"135803049"
-2.1547290560842,0.79729461433254,"1360195334"
-2.3094246152675,0.910332704047361,"136532538"
-1.97191488631197,0.825877452150564,"136743228"
-2.0841045224853,1.26411395141367,"1376981"
-0.304055435826903,-1.51577484282508,"139518412"
-2.42102446273096,0.805622667232294,"140154190"
-2.43124759629046,0.643818215630075,"14044932"
-2.26811267236171,0.789097190299553,"14048901"
0.877168195195232,0.344571296210784,"14052038"
-2.31008877354019,1.20692187270093,"14107395"
0.164137108789149,0.272938096843479,"1411105375"
-2.39190203927881,0.579384933070595,"14130929"
-1.93556191466079,0.9920748952989,"1414106382"
-1.77768660556322,1.0201324756647,"14141385"
-2.31390628884024,1.39896699768462,"1418775740"
-2.13778481763408,1.61169204951086,"14189315"
-2.00036754928808,1.6556897644628,"1419680599"
-2.05848089146507,1.19908443848035,"142109657"
-2.18484121056768,1.33032913381746,"1433246138"
0.864836444472763,0.706469586554681,"14351134"
-1.95936265040612,1.33643800224101,"143761668"
-2.34309382731724,1.20354432645135,"14431080"
-1.82727052954412,1.50577771027543,"14441863"
-2.03307796806353,1.55131369491053,"144498030"
-0.344044728155685,1.99525496406707,"14450533"
-1.71546114708575,1.3393326546479,"14454969"
-1.91024894871318,1.43845828581728,"14489394"
-2.26363561787253,1.83107263343366,"14534523"
-1.86709053244302,1.83150423000399,"14635385"
-1.98069834008419,1.68534451648094,"14684519"
-1.71462592950045,1.78637658789716,"147121342"
-1.18629168389878,2.20749074590669,"1471341"
-1.03888668464985,-1.31370209726546,"147406561"
-1.91923190474746,2.2333673026417,"14773632"
-1.23963042573327,1.57233427664054,"14806596"
-1.56172102902184,1.67382865680335,"14814061"
-1.64713736706893,2.27917412869288,"1481500988"
-1.78478462695261,2.0275552155496,"14838951"
-1.45052674865728,1.75131587149541,"14841472"
0.153040959362775,0.959340787186331,"14851463"
-1.45719486380535,1.61187805875479,"14870565"
0.792021521776973,0.414057948701984,"148779346"
0.947982805492561,0.383396399837584,"1493169601"
-1.3158129321282,1.53207212244925,"14938599"
-1.79998253020221,2.22117763699463,"14958021"
-1.66212251064296,1.9040188013944,"150088639"
-0.581906417983185,-1.68905102525422,"150200975"
0.0738952710465685,0.531576514181379,"15045918"
-0.908545206493284,-1.47073026218704,"15046635"
-1.50596907122592,1.73765863957451,"15150574"
-1.37314626798073,1.92412012635362,"15157481"
-1.56824074659057,2.45431011605215,"15188612"
-1.07698831420274,2.01203272018806,"151934168"
-1.53668047245645,1.76227404292517,"1529234226"
-1.32402519898299,2.20422135027894,"1530064784"
-0.965922472375571,2.5603011771615,"15327984"
-0.919387772449975,2.12163070590749,"15338019"
-1.30644633566374,1.97664412427846,"15358348"
-1.49599582240719,2.23429422092845,"15388660"
-1.00708169767288,2.45980303923079,"154046719"
0.368677185970292,1.1591840734968,"15433622"
-1.60024387520799,1.83128218536751,"154410513"
-1.29243178881662,1.37430064912788,"1549839012"
-0.475536321766101,2.3592393818921,"156142024"
-0.295800579116447,-1.43805586376608,"1564978206"
-1.08773809229878,2.4445194737409,"15652982"
-0.367703920125847,2.11189009102272,"15748275"
-0.874516077550962,1.82024198917269,"1574895132"
-0.82918603763551,2.49584594963816,"1574947477"
-0.566469508902323,1.67888918325535,"1576218529"
-0.723162758497418,-1.72346101699797,"15770483"
0.961521870254368,0.38316427655332,"1580535385"
-1.01786204626676,1.69840958991242,"15819092"
-1.25709730442615,2.29088906330834,"15861221"
-1.19090278667299,1.90598525312353,"158618726"
-0.736899623702071,2.35271718734847,"158756964"
-0.233821837717767,-0.701412442021554,"15929466"
-1.11114512806253,2.09301212960701,"15932807"
-0.618220886167924,2.26624261540372,"15937583"
0.746352343534515,0.541400079409971,"1600995199"
-0.712871904220502,2.46266972484351,"160227163"
-0.385642546936546,2.11675776769777,"160535438"
-1.00530305593912,1.95387981008593,"1607654676"
0.0392704909228994,1.63799873978827,"1609301790"
-0.470817713889714,2.44885931524763,"1611937782"
-0.475399555274088,2.22549044233416,"1612238378"
-0.135866227463159,1.59383356622522,"16167893"
-0.179897364013189,1.86923896066956,"1624202768"
-0.920977056034176,2.08929770290361,"162658982"
-0.0976070570213185,2.21681892512391,"16292761"
-0.326516908860257,-1.4604567887716,"16428322"
0.200532768229571,2.09456704438245,"1648831076"
-0.471511074078325,1.88716870980514,"16539754"
-0.660979943090313,2.20587185522949,"16570847"
-0.463452038591943,1.60339880714327,"16583009"
-0.443967893640556,2.00840079626279,"16591790"
-0.714342075429868,1.90974446625271,"16611830"
-0.888069418655131,1.90141423589694,"1666632181"
-0.693009732959344,0.204416297810921,"16673713"
-0.874895491427992,1.59952861281424,"16694523"
-0.269415510649429,1.40191130386423,"16728098"
-0.227875657939199,1.76320068150531,"16741559"
-0.252454400744062,1.48242677306674,"16751477"
-0.237416327470704,1.40832566134165,"167908911"
-0.319914683491121,1.58000102018985,"16804885"
-0.548245903101024,1.64996977737954,"16883821"
-0.184905638339714,1.79823561764813,"1692295147"
-0.641592669399949,1.6149139297106,"170244875"
-0.775006684344124,1.67020329035838,"17034301"
-0.549042804801758,1.59723662385194,"17076895"
0.270863700913292,-0.314392106502487,"1711073353"
-0.20398905701341,-1.76192359346551,"17128658"
-0.894757698255727,-1.83007017898902,"17167972"
-0.876017843662177,1.73984271929637,"17175594"
-0.588310352388242,-1.50459905061398,"17201795"
-0.0949280394545701,0.930411481365497,"17224185"
-0.575493380963413,-1.75256106198573,"172262369"
-0.488520406737385,-0.884721856091074,"17266253"
0.550408408939643,0.127054355468134,"1726640160"
-0.730738343700603,-1.37053821252962,"1726664881"
-0.0756504153504612,0.965939197113098,"17284137"
-0.229112929517789,1.58820350548752,"1734001"
-0.390853127212925,0.732709137797716,"173424405"
-0.438741425336413,1.50604610988497,"173430971"
-0.000901756463307812,-0.822794600785229,"17353083"
-0.334531198354322,0.490582730170763,"17353768"
-0.258499581965915,0.655217793970708,"17356969"
-0.723331402180855,-1.61335362434005,"174572586"
-0.158778177038567,1.75988585244357,"17480007"
-0.3190661337459,1.18798354934117,"17492561"
-0.206808103082099,1.64478345542933,"17603342"
-0.565664158411078,1.46581278502635,"176883031"
-1.21886410083446,-1.34737999427071,"17721033"
-0.421932260190149,-1.09052348701449,"17745383"
-0.682081669358432,1.51273766363126,"17750632"
-0.648801671652581,1.23621841928373,"17844595"
-0.55020177443571,1.27528926439939,"17989072"
-0.112299863711782,0.881644630383486,"18105957"
0.0249091702439317,-1.29971400937031,"18134138"
-0.812722394279116,1.25093651374679,"18135686"
0.143634609472477,-0.0757258797435716,"18174210"
0.0435854753690034,0.888726675770954,"1818841"
-0.865341853301007,-1.28269151898466,"181909635"
-0.46404818602008,0.174972235091924,"18201787"
-0.722649895520697,-1.46798042553547,"18204149"
-0.526220468270299,0.987621766768932,"18206130"
-0.652276483271644,1.06443002353543,"18207788"
-0.717844658468923,1.0855201983835,"18229592"
-0.971348116084893,1.47479938619735,"18251470"
-0.695461626891801,1.43449957425747,"18262382"
-0.228114808941088,1.04469966839328,"18262599"
-0.270423483626207,1.0440617954133,"183144705"
-0.0150113530774416,-0.94891600933139,"18416977"
-0.268782467300916,1.51134256055343,"18474477"
-0.423760737877095,1.41540438866288,"18495657"
-0.518346756245635,1.16833508529813,"1851147889"
-0.608027707871592,-0.671723971642383,"18573621"
-0.41478693579233,-0.00197325077870014,"18576225"
-0.978433296174912,1.34590822657089,"1859716932"
-0.226437510755812,1.07767256420193,"18707777"
-0.395457346538847,1.2855914960069,"188548423"
-0.318873777342455,-1.67675637017242,"188676325"
-0.141617405938524,-1.05523076572243,"189042704"
-0.59142871680536,1.17874081072895,"18997192"
-0.185533751283532,1.28735110390263,"19015987"
0.495296363178723,0.943118443399488,"19047502"
-0.835461463408743,1.02241647229392,"190550528"
-0.574956192955388,0.607201690679466,"19123005"
0.176885592141112,0.433822765447914,"1914904513"
-0.402732481908487,0.899259026946751,"1921571587"
0.00418006972280033,-0.85390759733622,"192723784"
-0.517342120263728,0.807035294225706,"1929860378"
-0.74411802305822,0.863337542189873,"19325469"
-0.675408590993405,1.2251000103783,"19377827"
0.13803167257071,-0.78940229103372,"19439016"
-0.268861495103146,0.410127314588953,"194837416"
-0.507043864864337,1.13661024531171,"19513280"
-0.298770116069099,0.990641099665119,"1956136892"
-1.03595352727903,0.950649822891516,"1961457913"
-0.991846776254728,0.924352533505731,"196479133"
-0.56205486332283,-1.78800256274273,"196825728"
-0.712247859698704,-1.48185297891917,"19693884"
-0.525926189570773,0.342343463669772,"19693966"
-0.766978709892261,1.021507031073,"19730474"
-0.715799837289509,0.830632979765726,"197963530"
-0.80799249320012,0.556841026078027,"198036982"
-0.774514074700215,1.34913457488254,"198350602"
0.436234832740331,0.720746246554815,"198965749"
-0.940628446241623,1.05901475152456,"19947604"
-0.72961515011908,-1.04267924007815,"199629730"
-0.808647013467901,1.24548115840997,"20000639"
-0.907227561827709,1.06314441818134,"20013795"
-0.692129641464386,1.088697919199,"20037424"
-0.525028957365526,-1.79658191069742,"20118846"
-0.21139836271232,0.34650124202541,"20277941"
-0.460707661932315,1.1543457290135,"203340868"
-0.345122467094347,-1.91698697836904,"204465647"
-0.514242492373855,1.00828703063304,"20477596"
-0.524539303867226,0.60733069408404,"20489671"
-0.627417774182226,0.734134527476961,"20503"
-1.00021354196435,-0.854233669163656,"207327608"
-1.00135274592653,1.02431272188038,"20738885"
-0.686436376997817,0.52806703587269,"20742767"
-0.625172756965656,0.759031041908303,"20760036"
-0.422170377230252,-1.31424711183567,"20762748"
-0.718735805760264,-1.44542031609268,"20821625"
-1.12690206930097,1.24681312420279,"208256535"
-0.185792895683119,0.15076014679359,"209312180"
-1.24815053366846,0.866555568313538,"209399021"
-0.559302764993914,1.09321097339822,"210365012"
-1.35461073441538,0.865541282002442,"21059525"
-1.14161269885173,0.917224290056799,"21061618"
-0.952706143128488,1.18387030507571,"21087434"
-1.13053226468015,1.01656411305119,"21092434"
-1.1914907037601,1.13360864188675,"21174233"
-0.975525750634718,0.724162928721754,"21178259"
-0.210968401410269,-0.157464400173201,"21260922"
-1.36202169937416,0.71132084158627,"21328225"
-0.954909135179621,-0.803826238785512,"21363507"
-0.95990224855329,0.983933366171723,"2174978828"
0.621379691572044,0.532064237394493,"2179114005"
-0.414687814389144,0.656323241756735,"2180224129"
-1.22806998751192,-0.457038124283988,"21847178"
-0.320385121485753,-1.216712864846,"219065164"
-0.345978144085716,0.869891065936298,"219078550"
-1.70818686604712,0.803461283677891,"21931378"
-1.39030574620183,0.909309217190765,"21979091"
-0.924934641167582,0.770618942272874,"22000414"
-0.748024560253513,-0.734744939627319,"220577562"
-0.913638831831002,0.79041736874751,"220849542"
-0.039677902329464,-1.1190928360198,"221097490"
-1.50391280706134,0.628574323490216,"2218567849"
-0.889562944008156,-1.21097304440661,"22247910"
-0.896607902779274,0.67063515608092,"2229257005"
-1.34570143169675,1.28148588760293,"2233551997"
-1.13737352610143,0.884666816639871,"223504938"
-0.285875768948907,-1.11877176336386,"224561190"
-1.65507985152916,0.761785998318997,"22492607"
-0.855802720330623,0.964565593909368,"224984964"
-0.921278401993756,0.50414069758281,"225296551"
-1.48015484304102,0.696107973137542,"225704106"
-0.327617035416057,0.0107480676255005,"22581600"
-0.243381170654025,-1.83692294759718,"226077231"
-0.99579759264842,0.69726368794829,"22731900"
-0.919762170078485,-1.75831309694682,"22750287"
-0.781695972793596,0.388315155356959,"2290280388"
-1.28593488258485,0.773102465691447,"2290312598"
-0.562515870795723,-1.34167750200311,"229436060"
0.367282188525747,0.389916017277112,"229564414"
-1.11913094583968,0.597006080409405,"2295675888"
-1.40401544656728,0.931698764816353,"229638179"
-1.0978388539741,0.645806654362999,"2311409328"
-0.919318908824543,0.595686224263527,"231239511"
-1.29634686432635,0.688392406477579,"231564564"
-0.942192458995455,0.173393441139656,"23229867"
-0.877540738204231,0.580062140636637,"2327513795"
-1.29722445084574,0.846577569622482,"233184782"
-1.05754695167114,0.238636681657543,"2336428064"
-1.47401897896255,0.276208580791742,"234226460"
-1.05044108691801,0.367850360724527,"2343168212"
-1.62711061136132,0.320259856076273,"234639036"
-1.33826928048062,0.103124753562798,"234884536"
-1.36672750293306,0.303176729027373,"23565903"
-1.29768679791357,0.671476218818096,"2364499357"
0.139936308256581,-0.164267793163906,"2364855036"
-1.38365511618052,0.510891544893328,"2366479609"
-1.18241144857883,0.652809603199409,"23735583"
-1.7613324332612,0.237837039572027,"237905999"
-0.0380538029697715,-0.682867243979863,"2385911"
-1.49165737615473,0.160630166809238,"2388307004"
-1.53044195883006,-1.11916669261348,"2396569663"
-1.14592477790177,-0.19965318592394,"239728303"
-1.67359697687534,0.501087473075408,"2397378751"
-1.09955704431036,0.337025737474928,"24016742"
-1.40700276743541,0.357191334704721,"240167860"
-1.41088334626829,0.389959744971223,"24103523"
-1.13277887022313,0.624284290994141,"2413996273"
-1.38748394015791,0.456426460302806,"241739178"
-0.9349278923922,0.0919158249798563,"2418330518"
-1.35967563129598,0.452405733003346,"2424320270"
-1.1597833126354,0.40765100904795,"242904917"
0.892243740293952,0.489674148276182,"2435967874"
-0.580488577158418,-1.75552160866761,"243874904"
-0.354811398196564,-0.650571038864243,"2443575204"
-0.604872499873418,0.189435448457019,"2446021638"
-1.71960818413786,0.0590426573679009,"2446650408"
-1.29665608134803,0.484332242022417,"24491152"
-1.6711329234177,0.396791752644819,"2452211"
-0.478070362887315,-0.860794808294216,"24586517"
-1.32972625437354,0.488212475193437,"24588169"
-1.56827321095589,0.656432217567184,"24605515"
-1.55456179971667,0.252373711825217,"2470132844"
-1.3797867776944,-1.60064585466791,"2470450844"
-0.46471263859226,-0.0162110434438498,"2471859036"
-1.320345143157,0.155571775614976,"24784552"
-0.62142859799312,-1.17832997330232,"2490843720"
-0.038268916556108,-0.292427345297452,"2492277644"
-1.60649138679936,0.188384292780948,"249336220"
-0.914611271703121,-0.0221807911900608,"2496088364"
-1.37905398527579,0.247480469794602,"250328446"
-0.309823580860976,-0.623797664953796,"25067949"
-1.16749380731032,0.217856025890344,"2519125616"
-1.24831981796497,0.154664876174827,"25249374"
-1.16672956123561,0.335975526566058,"25256022"
-1.39509443390709,0.152182881393368,"25259051"
-1.39968972371698,0.170424130332252,"2529531283"
-1.22170470516726,0.131801494151738,"2539076280"
-0.69628959201085,-0.351346244403758,"2549227039"
-0.394938417173333,-1.6952253315463,"255502866"
-1.32510893054971,-0.16592512076639,"25567789"
-1.22741228050499,-0.0162095371010713,"2566454377"
-1.17194544880611,-0.146966335907684,"257170736"
-1.27529511913201,-0.00142467925213452,"2580746851"
-1.38619340756712,0.0554274047227431,"2583039692"
0.329286265156251,-0.237407746574714,"25863464"
-0.577503270001717,-0.145204599330506,"259182993"
-0.405723749307293,-0.677748636145238,"25970296"
0.306641828802983,-0.33696047431178,"2597476640"
-1.19325148921118,-0.0879879734804088,"2598878335"
-0.899630535907639,-0.643434958929487,"259940723"
-0.313506326259855,-0.387644939389132,"2603782453"
-1.2238210180174,-1.61065165467508,"2604490724"
-0.788972421711519,0.0798479996781941,"2604901940"
-1.12210384168901,0.241784324797469,"2611910322"
-0.736081666047212,-0.208109844176052,"261611036"
-1.13758940314873,0.0646717213777904,"2616259243"
-0.940916878140508,-0.215072597632556,"261974816"
-0.99327939638577,-0.372276601794357,"263048486"
-0.824249081499622,-0.23438767429572,"2640061767"
-0.915886697725858,-0.110230553226976,"26411643"
-1.04177579309589,0.0105489000878662,"264397937"
-1.00227888676056,-0.0917935241746471,"264478078"
-0.825096407160051,0.0330106456729675,"26460550"
-0.645989059599376,-0.416857363170358,"264623962"
-0.420562910032373,-0.539945295188031,"2647010672"
-0.512385218509604,0.519452164932063,"2649924378"
-0.18368653423687,-0.40680672872228,"2655523207"
-0.997266498461659,0.143480420489881,"2662222731"
-0.315884382417699,0.434695194669783,"2665123013"
-0.716886824561412,-0.342565079614537,"26656785"
-0.21975686534534,-1.1505052554371,"2678218393"
-0.56616248123147,-0.233305356875069,"268125963"
-0.159828775983806,-0.172301388912654,"268457571"
-1.03317710780254,-0.12857986839471,"26891656"
-0.931235005582471,-0.158237013250934,"2692163364"
-0.754318872340306,-0.224843714812581,"2710997346"
-0.238545057312392,0.0757554461061354,"2724597409"
-0.459899760667622,-0.210124085336895,"273152549"
-0.785303520132563,-0.144300077780208,"2732754859"
-0.574333330736514,-0.171586347638149,"273660990"
-0.450135376806294,0.167422731145989,"273912459"
-0.273700561146238,-1.05786802771898,"2740849320"
-1.0726041047967,-1.15803460011897,"2740954608"
-0.23279978843157,-0.245558658594691,"2741035986"
-0.557281541347583,0.316818721859961,"274258311"
-0.24094482401439,0.100498343809893,"2744459353"
-0.178220664971276,-1.67947505815552,"27528631"
0.0252414423491715,-0.362249710895583,"27578546"
-0.900907217013129,0.211937527540066,"27639211"
-0.749270478260103,-0.893379509274568,"2765803064"
-0.545449099854536,0.151202090931737,"2765898344"
0.236041101043865,-0.370249402761329,"277722244"
-0.526171087238943,-0.0263237608203091,"278013385"
-0.414738684068146,-1.11712896370722,"2780261748"
-0.460748383225921,-0.180124126743488,"2781249420"
-0.563018322273244,-0.38321444098519,"2787395544"
-0.603412930463581,-0.200352171487086,"2789464746"
-0.266805068624441,-0.137084102925965,"2790784614"
-0.224911058100998,0.0474923595299623,"2800429409"
-0.424897799124547,-0.105505497769947,"2812683571"
-0.654060753297133,-1.35480466296124,"281326984"
-0.33477170215427,-1.5607843654311,"2815624242"
-0.34568270390092,-0.183212500805228,"281648251"
-0.173703395266892,0.175475976657667,"28217332"
-0.106648553487234,-0.302641737600855,"2832273775"
-0.318359947134597,0.0343516911398754,"2841717738"
0.404996391976281,0.266332062827578,"2843035032"
-0.214650746727553,0.0344999616883707,"2848240818"
-0.0830382045080895,0.518878587305824,"2851627972"
0.114091023267148,0.944749900843274,"2857902194"
-0.68275219049498,0.0849453922554658,"28627382"
0.221114799504767,0.303492528299158,"286480462"
-0.186665112892024,-0.031325032234864,"2866050540"
-0.0985099602537798,-0.723377130406791,"28684838"
-0.417503603383339,-0.159177899999019,"28686378"
0.0720727333450303,0.228162024999777,"28739480"
-0.286189992421462,0.31309880416699,"2874525186"
-0.629264345294794,-1.73022590779437,"28768308"
0.670666764073682,1.86864939619572,"28770754"
-0.780952121652341,-1.45654478443846,"2879000629"
-0.642089483309141,-1.69315464162528,"2884863562"
-1.16384601032123,-1.67754176349707,"288630137"
-0.261860393944951,0.049583327113937,"289257096"
-0.0726555306607039,0.300584890380834,"28928777"
-1.44790183845205,-1.37921697870713,"2896049204"
-0.317278278926609,0.0301929261810786,"2907678602"
-0.170742947471522,0.651003740618121,"2907803737"
-0.0712356585336369,0.385219538109309,"29225911"
0.237293283175112,-0.777065640752411,"292759417"
-0.00816699784929953,-0.701336326538274,"29291964"
-0.0188760074288671,0.415781336908373,"2930435888"
0.312210520413426,0.0670720196948368,"293312530"
0.00342859751805735,0.287255775647878,"293953028"
-0.127819932398095,-0.764654102064904,"29406343"
-0.0207753539526924,-0.19872262386078,"295130433"
0.160954386740007,0.241172489945525,"29584161"
-0.0823941623603382,0.353881678909511,"29663375"
-0.0134129665935049,0.101747876926487,"2973406683"
-0.293540270984765,0.880878823531819,"2975404860"
-0.707052182267644,0.390583412259508,"297922390"
-0.311124073885915,0.377258209893777,"29818828"
-0.0200203988499937,0.503828221633859,"29840478"
-0.238920044816135,0.434238828336273,"2992865384"
0.0761976470624869,0.784187020669567,"29956547"
0.0222979006116103,0.778734674737784,"2998089738"
0.0715413657722889,0.762469574228361,"30053900"
-0.141819676147012,0.720813460823327,"3011707123"
0.045798003100078,0.535115894046526,"3024816888"
0.147396365940002,0.614927948375818,"3028744103"
0.231499592128486,1.3404355809775,"3035259068"
-0.989995058457904,-1.4042971093545,"303709305"
1.63964936704996,2.22292858172457,"3038666106"
-0.375421881548884,-1.36035842720377,"307044093"
0.0387353560154012,1.16126257406506,"308293041"
0.140771216341236,1.72297542933616,"3096838877"
0.00125758667563397,0.597999203847803,"3116460956"
0.205460581072286,0.0313495474398818,"311850574"
0.76443644108825,1.98108595714401,"312172484"
-0.121349890647771,1.51240811423171,"312415078"
0.372366938046954,0.664331204749882,"3126860279"
0.48789624085918,0.881151857592623,"3152079223"
0.311940667097331,1.22248372444958,"31591910"
0.32813082293617,1.09891615844207,"3160358934"
1.73729908224784,0.110562429394977,"316303686"
0.308950485139538,1.45968427701765,"316378154"
0.369139728784602,1.57140177116097,"3168325451"
0.98227943026106,1.99590792314143,"31817243"
0.243491134653803,1.24455575420058,"3182134224"
1.05071428430578,0.873076090250379,"318652644"
-0.612926015968421,-1.16926327701832,"318904285"
0.258559973462628,1.38809210234742,"3189070548"
0.310409913177012,-0.347801948221335,"3194746867"
0.844397176450879,2.21441347913567,"3195616518"
0.341581145530188,1.88070259545387,"320176393"
0.385172767959357,1.63356667409429,"3224400223"
0.765924491970974,0.533538314599005,"322976025"
0.190494829072351,1.5712042043803,"3243291776"
0.63474385933316,1.70849494045851,"3244591640"
0.713602126839753,1.4303024103697,"324756237"
0.742170714727638,1.38957528116139,"325817476"
0.00896673690514349,-1.14837750877705,"325855980"
-0.311081018957924,0.087901383581491,"325943527"
0.521836285140798,0.500567723815777,"3261135252"
0.702131009221232,1.46412619838068,"32683532"
-0.235101076224353,-1.07073332593907,"327165626"
